choice,pagesubmit,clickcount,prob50,prob48,prob30,prob14,prob12,prob10,prob0,expect,complex,seenfirst,seensecond,alt1,alt2,alt3,alt4,alt5,gender1,age1,age2,age3,age4,education2,education3,education4,education5,ethnicity1,marital_status1,income2,income3,income4,income5,income6,income11,employment1,costop
3,105.254,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,5
0,27.226,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
0,215.242,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,5
0,72.82,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,4.8189998,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
0,19.143999,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,5
4,13.747,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5
0,37.800999,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
3,59.212002,3,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
0,23.990999,8,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,5
0,22.974001,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
3,13.773,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5
3,123.258,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,111.025,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5
0,29.593,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5
0,2.5150001,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3,5.0339999,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5
3,12.581,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
0,6.7600002,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,104.562,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
4,83.957001,12,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,2.6059999,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
4,4.1420002,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
3,57.931999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5
0,54.407001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
0,66.392998,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5
3,.31400001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
0,15.509,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,5
3,38.727001,28,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5
0,51.410999,7,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,5
4,1.7539999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
0,10.702,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5
4,2.2,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,5
4,24.429001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5
4,10.939,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5
3,11.19,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5
0,42.268002,6,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,5
3,32.495998,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
4,38.629002,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5
3,34.123001,8,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
3,10.634,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
4,11.3,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,5
4,35.674999,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5
3,9.29,4,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,5
4,21.847,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
3,34.143002,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5
3,19.924999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5
4,54.971001,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,5
4,55.319,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,5
4,4.4349999,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5
3,26.281,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
0,19.584,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,5
3,212.61099,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,5
0,20.219,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5
3,5.0799999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,5
0,44.490002,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5
4,21.855,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5
4,55.102001,8,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5
4,15.791,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
3,20.646999,12,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
3,46.819,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,5
0,12.475,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5
4,21.308001,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5
4,18.066999,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5
0,17.052999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5
3,9.5209999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,5
0,5.1090002,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5
0,19.038,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,5
3,1.873,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,5
0,16.385,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,5
3,45.471001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5
3,18.451,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5
0,5.0469999,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,5
3,20.371,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
3,72.248001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5
3,91.801003,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5
0,3.8640001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5
3,12.692,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
0,47.158001,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
4,32.159,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3
0,1.962,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
0,10.228,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
0,92.848999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3
3,24.441,4,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,7,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
4,11.194,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3
0,31.493999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,3
0,16.233,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3
3,4.1550002,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3
0,29.443001,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3
4,22.646999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,3
0,4.7750001,7,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
3,4.3189998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
3,18.982,2,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3
0,13.393,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
0,19.511999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,3
0,15.211,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,3
3,40.400002,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,3
0,22.99,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,3
3,54.273998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3
0,58.023998,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
0,33.610001,3,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3
0,27.493999,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,3.3859999,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
0,19.51,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3
0,2.7049999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3
0,13.995,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3
3,22.687,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
3,18.799,3,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3
3,9.5679998,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
3,25.316999,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
0,43.318001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,56.096001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3
0,21.242001,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
0,9.4910002,6,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3,2.8599999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3
3,11.828,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0,5.8889999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
4,36.716999,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3
4,26.351999,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
3,1.8890001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
4,37.685001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
0,58.403999,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3
3,44.247002,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
3,32.244999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
3,.32699999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3
0,1.895,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,3
4,30.754999,18,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
3,41.443001,5,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,3
3,1.59,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
0,2.1429999,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
0,1.38,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3
4,17.992001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
4,5.5120001,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
3,1.444,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3
0,26.235001,2,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3
4,27.659,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
3,31.274,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3
3,17.375999,4,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
3,6.9699998,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0,5.6090002,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3
4,25.736,3,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
3,4.7810001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,3
3,9.8109999,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
3,15.927,2,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3
4,4.927,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
4,8.6599998,4,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
3,12.995,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,3
4,2.6760001,2,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,0,1000,0,1,2,1000,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3
3,8.7040005,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
0,24.236,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,3
3,18.016001,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3
0,11.466,0,0,0,0,0,1,0,0,12,0,1,0,1000,0,2,1,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
3,9.4020004,1,.25,0,.25,0,0,.25,.25,22.5,3,0,0,1000,0,2,1,1000,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3
4,36.73,1,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
3,37.143002,1,.25,0,.25,0,0,.25,.25,22.5,3,0,1,1000,0,1,2,1000,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3
4,26.330999,7,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
0,15.862,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
4,9.7930002,7,.25,.2,0,.15000001,0,0,.40000001,24.125,3,0,1,1000,0,2,1,1000,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
0,45.09,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3
0,12.69,1,0,0,0,0,1,0,0,12,0,1,0,1000,0,1,2,1000,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3
